System_Time,Simulation_Time,Time_Difference,Successful_Wave_Launch,Keyboard_Input,X_cop,Y_cop,X_copFiltered,Y_copFiltered,Total_Force,L_Camera_x,L_Camera_y,L_Camera_z,R_Camera_x,R_Camera_y,R_Camera_z,Motion_PLatform_Surge,Motion_Platform_Sway,Motion_Platform_Heave,Motion_Platform_Roll,Motion_Platform_Pitch,Motion_Platform_Yaw,Surfboard_Position_x,Surfboard_Position_y,Surfboard_Position_z,Surfboard_Rotation_x,Surfboard_Rotation_y,Surfboard_Rotation_z,Surfboard_LocalFwdVelocity,Headset_Position_x,Headset_Position_y,Headset_Position_z,Headset_Rotation_x,Headset_Rotation_y,Headset_Rotation_z,Left_HandAnchor_Position_x,Left_HandAnchor_Position_y,Left_HandAnchor_Position_z,Left_HandAnchor_Rotation_x,Left_HandAnchor_Rotation_y,Left_HandAnchor_Rotation_z,Right_HandAnchor_Position_x,Right_HandAnchor_Position_y,Right_HandAnchor_Position_z,Right_HandAnchor_Rotation_x,Right_HandAnchor_Rotation_y,Right_HandAnchor_Rotation_z
12:05:40,88.98157,0.2857819,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.767318,0,-0.001263869,-0.000143169,-3.095214E-06,-0.002625286,188.178,0.08368929,412.5241,359.9919,242.8965,0.0002888694,0.186306,188.1499,0.7365808,412.5376,15.76348,274.434,1.52027,187.9248,0.6006029,412.26,319.4825,228.2563,11.91505,187.7889,0.5778809,412.4113,314.9983,237.3221,15.59426
12:05:40,88.99406,0.2982788,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.767318,0,-0.001263869,-0.000143169,-3.095214E-06,-0.002625286,188.178,0.08368929,412.5241,359.9919,242.8965,0.0002888694,0.186306,188.1499,0.7366288,412.5377,15.7538,274.4909,1.515599,187.9252,0.6010466,412.2601,319.4013,228.2265,11.97824,187.7888,0.5779741,412.4113,314.9956,237.3127,15.5882
12:05:40,89.00732,0.3115387,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.771919,0,-0.00128054,-0.0001421365,-5.041726E-06,-0.002612803,188.1747,0.08368836,412.5224,359.9919,242.8932,0.0004152963,0.1860094,188.1466,0.7366331,412.5362,15.7622,274.5701,1.539554,187.9224,0.6016082,412.2585,319.2951,228.2115,12.02365,187.7855,0.5781319,412.4095,314.9987,237.2994,15.57866
12:05:40,89.0218,0.3260193,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.776441,0,-0.001303933,-0.0001407987,-7.248284E-06,-0.002600022,188.1713,0.08368733,412.5208,359.992,242.8901,0.0005459401,0.1857134,188.1433,0.7366458,412.5347,15.76367,274.6486,1.52704,187.9194,0.6020762,412.257,319.2017,228.2037,12.0594,187.7822,0.5783304,412.4078,314.9822,237.2853,15.59746
12:05:40,89.03568,0.3398972,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.776441,0,-0.001303933,-0.0001407987,-7.248284E-06,-0.002600022,188.1713,0.08368733,412.5208,359.992,242.8901,0.0005459401,0.1857134,188.1434,0.7366512,412.5349,15.76845,274.7565,1.534377,187.9198,0.6025451,412.2571,319.1312,228.1742,12.10533,187.7822,0.5785872,412.4078,314.9335,237.2853,15.62289
12:05:40,89.05047,0.3546829,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.780881,0,-0.00132967,-0.0001392878,-9.528463E-06,-0.002587237,188.168,0.08368633,412.5191,359.9921,242.8869,0.0006657771,0.1854177,188.1402,0.7366536,412.5335,15.78569,274.8627,1.565079,187.9169,0.6030661,412.2555,319.0775,228.1131,12.18674,187.7789,0.5787913,412.4061,314.9116,237.2881,15.60699
12:05:40,89.06476,0.3689728,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.785243,0,-0.001354036,-0.0001377698,-1.162001E-05,-0.002574455,188.1647,0.08368553,412.5174,359.9922,242.8838,0.0007758359,0.1851226,188.1369,0.7366285,412.532,15.80568,274.9625,1.612905,187.9138,0.6033821,412.2539,319.0618,228.0722,12.24159,187.7757,0.5790511,412.4044,314.9015,237.311,15.53199
12:05:40,89.07838,0.3825912,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.785243,0,-0.001354036,-0.0001377698,-1.162001E-05,-0.002574455,188.1647,0.08368553,412.5174,359.9922,242.8838,0.0007758359,0.1851226,188.137,0.736585,412.5323,15.84086,275.0402,1.607308,187.9143,0.6040059,412.254,319.022,228.0402,12.3497,187.7758,0.5793796,412.4044,314.9082,237.3387,15.40061
12:05:40,89.09133,0.395546,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.789521,0,-0.001373071,-0.0001363447,-1.354091E-05,-0.00256169,188.1615,0.08368508,412.5157,359.9922,242.8807,0.0008578828,0.184828,188.1337,0.7365172,412.5309,15.84438,275.0904,1.592348,187.9114,0.6045732,412.2525,318.9311,228.04,12.40325,187.7725,0.5794439,412.4026,314.904,237.3271,15.40488
12:05:40,89.10637,0.4105835,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79373,0,-0.00138327,-0.000135153,-1.497288E-05,-0.002548939,188.1582,0.083685,412.514,359.9923,242.8777,0.0009077497,0.1845337,188.1305,0.7364748,412.5294,15.87531,275.1267,1.595266,187.9086,0.6051555,412.2511,318.7894,228.0446,12.40035,187.7693,0.5795521,412.4008,314.8752,237.3026,15.42468
